Commit,ID,CWE,CVSS2,Local,Date,Link
7387cb990e35b0f1b573faf29d4f9ae183d7a5ef,CVE-2015-3192,CWE-119,AV:N/AC:M/Au:N/C:N/I:N/A:P,repos/spring-projects/spring-framework,11/5/2013 9:49,https://github.com/spring-projects/spring-framework/commit/7387cb990e35b0f1b573faf29d4f9ae183d7a5ef
740289c61d60256c6270756bc84b9e24b76e4913,CVE-2017-15695,CWE-863,AV:N/AC:L/Au:S/C:P/I:P/A:P,repos/apache/geode,1/11/2018 12:03,https://github.com/apache/geode/commit/740289c61d60256c6270756bc84b9e24b76e4913
7453019c2afdb03ebfe2d51c5f117b81b0b314f1,CVE-2019-10076,CWE-79,AV:N/AC:M/Au:N/C:N/I:P/A:N,repos/apache/jspwiki,4/5/2019 23:23,https://github.com/apache/jspwiki/commit/7453019c2afdb03ebfe2d51c5f117b81b0b314f1
74e632cd3444b1ca68b2280e87656b2f1df2ecdd,CVE-2017-7657,CWE-190,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/eclipse/jetty.project,8/23/2012 8:39,https://github.com/eclipse/jetty.project/commit/74e632cd3444b1ca68b2280e87656b2f1df2ecdd
74ee038a4b52bb58954900c3ad6692eb1d6176c1,CVE-2018-17184,CWE-79,AV:N/AC:M/Au:S/C:N/I:P/A:N,repos/apache/syncope,8/22/2017 17:05,https://github.com/apache/syncope/commit/74ee038a4b52bb58954900c3ad6692eb1d6176c1
7567488f844f01d72840f7ab6ca18114a11f20d8,CVE-2016-8749,CWE-502,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/apache/camel,12/7/2016 18:22,https://github.com/apache/camel/commit/7567488f844f01d72840f7ab6ca18114a11f20d8
75f5f0849a4f59dd4512d75009b0c94def7bd58c,CVE-2018-12541,CWE-119,AV:N/AC:L/Au:S/C:N/I:N/A:P,repos/eclipse-vertx/vert.x,8/1/2013 11:10,https://github.com/eclipse-vertx/vert.x/commit/75f5f0849a4f59dd4512d75009b0c94def7bd58c
7607cd6558332935e4fbdd8ee5abcdb41ee42266,CVE-2016-6651,CWE-264,AV:N/AC:L/Au:S/C:P/I:P/A:P,repos/cloudfoundry/uaa,6/10/2013 14:27,https://github.com/cloudfoundry/uaa/commit/7607cd6558332935e4fbdd8ee5abcdb41ee42266
765ae51c8eec6069b0900d5b247bcfced1929ee7,CVE-2013-5679,CWE-310,AV:L/AC:H/Au:N/C:P/I:P/A:N,repos/ESAPI/esapi-java-legacy,2/4/2010 5:33,https://github.com/ESAPI/esapi-java-legacy/commit/765ae51c8eec6069b0900d5b247bcfced1929ee7
7676cdcdffa925c857a0c3de83911cd056dfabd5,CVE-2018-18434,CWE-22,AV:N/AC:L/Au:N/C:P/I:N/A:N,repos/linlinjava/litemall,7/28/2018 15:48,https://github.com/linlinjava/litemall/commit/7676cdcdffa925c857a0c3de83911cd056dfabd5
7683a07f2e8823b12a762fc2a7b0d0eb070af312,CVE-2020-7622,CWE-444,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/jooby-project/jooby,3/24/2019 13:48,https://github.com/jooby-project/jooby/commit/7683a07f2e8823b12a762fc2a7b0d0eb070af312
76ece25fc554677299bb34d9612c869fe9dad9a3,CVE-2020-1956,CWE-78,AV:N/AC:L/Au:S/C:C/I:C/A:C,repos/apache/kylin,3/26/2020 14:33,https://github.com/apache/kylin/commit/76ece25fc554677299bb34d9612c869fe9dad9a3
772a9b969aa179150aa216e9efd950e512e9d0b4,CVE-2017-12612,CWE-502,AV:L/AC:L/Au:N/C:C/I:C/A:C,repos/apache/spark,6/1/2017 14:44,https://github.com/apache/spark/commit/772a9b969aa179150aa216e9efd950e512e9d0b4
777085bbfc47834b86c5edaea4c9bb479d77dd7c,CVE-2018-11040,CWE-829,AV:N/AC:M/Au:N/C:P/I:N/A:N,repos/spring-projects/spring-framework,7/9/2014 21:23,https://github.com/spring-projects/spring-framework/commit/777085bbfc47834b86c5edaea4c9bb479d77dd7c
77855440af71299a29aef0b36627044b705724b8,CVE-2018-1295,CWE-502,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/apache/ignite,6/17/2015 9:48,https://github.com/apache/ignite/commit/77855440af71299a29aef0b36627044b705724b8
780486f48d80ae2df1dfe19151076f74994ad18e,CVE-2016-6816,CWE-20,AV:N/AC:M/Au:N/C:P/I:P/A:P,repos/apache/tomcat80,11/15/2007 15:29,https://github.com/apache/tomcat80/commit/780486f48d80ae2df1dfe19151076f74994ad18e
780d31605346d5d6d437a1196e6feb0b1304a1e6,CVE-2008-5518,CWE-79,AV:N/AC:M/Au:N/C:N/I:P/A:N,repos/apache/geronimo,12/19/2007 3:48,https://github.com/apache/geronimo/commit/780d31605346d5d6d437a1196e6feb0b1304a1e6
784fabac7d1586a5614bd4bc8854fd62850dbe26,CVE-2016-2402,CWE-295,AV:N/AC:M/Au:N/C:N/I:P/A:N,repos/square/okhttp,2/7/2016 11:21,https://github.com/square/okhttp/commit/784fabac7d1586a5614bd4bc8854fd62850dbe26
787c9b47d801b0cf08d35bca4805986c43f56836,CVE-2018-1260,CWE-94,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/spring-projects/spring-security-oauth,4/3/2014 19:14,https://github.com/spring-projects/spring-security-oauth/commit/787c9b47d801b0cf08d35bca4805986c43f56836
7937ba7c14fa8808715a16d308c0f0340e305ad9,CVE-2018-20736,CWE-79,AV:N/AC:M/Au:S/C:N/I:P/A:N,repos/wso2/carbon-apimgt,2/25/2015 21:11,https://github.com/wso2/carbon-apimgt/commit/7937ba7c14fa8808715a16d308c0f0340e305ad9
79c905e6d0b03b075eef5339b73a6e8c55acd620,CVE-2014-9634,CWE-254,AV:N/AC:L/Au:N/C:P/I:N/A:N,repos/jenkinsci/jenkins,8/29/2014 18:41,https://github.com/jenkinsci/jenkins/commit/79c905e6d0b03b075eef5339b73a6e8c55acd620
79d8f164f8bb8b15cfb60c5d4faeb8e1c25d15ca,CVE-2019-16941,CWE-91,AV:N/AC:M/Au:N/C:P/I:P/A:P,repos/NationalSecurityAgency/ghidra,3/26/2019 13:46,https://github.com/NationalSecurityAgency/ghidra/commit/79d8f164f8bb8b15cfb60c5d4faeb8e1c25d15ca
7a0a6d58016b244e9521442f1e9666521f5c61b9,CVE-2014-7809,CWE-352,AV:N/AC:M/Au:N/C:P/I:P/A:P,repos/apache/struts,9/10/2006 5:28,https://github.com/apache/struts/commit/7a0a6d58016b244e9521442f1e9666521f5c61b9
7a11bf3b911a9ca96dcd4a9b15158dc1d47fd814,CVE-2018-1321,CWE-20,AV:N/AC:L/Au:S/C:P/I:P/A:P,repos/apache/syncope,10/23/2015 12:11,https://github.com/apache/syncope/commit/7a11bf3b911a9ca96dcd4a9b15158dc1d47fd814
7a58369c4a139c55230db1e97a214c79409e8d97,CVE-2017-5641,CWE-502,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/apache/flex-blazeds,4/24/2014 22:32,https://github.com/apache/flex-blazeds/commit/7a58369c4a139c55230db1e97a214c79409e8d97
7a8f157f7e2feed2d0ebb63b163ff735b6340b96,CVE-2018-11041,CWE-601,AV:N/AC:M/Au:N/C:P/I:P/A:N,repos/cloudfoundry/uaa,6/12/2018 14:52,https://github.com/cloudfoundry/uaa/commit/7a8f157f7e2feed2d0ebb63b163ff735b6340b96
7ad4dbda702c7b544d445779201ab336bdb61f42,CVE-2017-5648,CWE-668,AV:N/AC:L/Au:N/C:P/I:P/A:N,repos/apache/tomcat,2/15/2017 20:27,https://github.com/apache/tomcat/commit/7ad4dbda702c7b544d445779201ab336bdb61f42
7afb6b9ce7ca4d576fb29bd70868ad1ffff4af07,CVE-2016-3089,CWE-79,AV:N/AC:M/Au:N/C:N/I:P/A:N,repos/apache/openmeetings,12/13/2015 5:54,https://github.com/apache/openmeetings/commit/7afb6b9ce7ca4d576fb29bd70868ad1ffff4af07
7afd6fbe4603e35114a84e836b02484fe8cda660,CVE-2018-8008,CWE-22,AV:N/AC:M/Au:N/C:N/I:P/A:P,repos/apache/storm,10/27/2017 13:48,https://github.com/apache/storm/commit/7afd6fbe4603e35114a84e836b02484fe8cda660
7b16aec2c0edec1bff95245900e702811aa3a718,CVE-2015-5254,CWE-20,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/apache/activemq,3/16/2009 18:22,https://github.com/apache/activemq/commit/7b16aec2c0edec1bff95245900e702811aa3a718
7b30ffd5222e41f703b9b48b30f562cca7a8f5cd,CVE-2015-5211,CWE-20,AV:N/AC:M/Au:N/C:C/I:C/A:C,repos/spring-projects/spring-framework,9/26/2012 9:28,https://github.com/spring-projects/spring-framework/commit/7b30ffd5222e41f703b9b48b30f562cca7a8f5cd
7b9ca62174216097493e83d1f127c1098c4f6737,CVE-2019-7619,CWE-327,AV:N/AC:L/Au:N/C:P/I:N/A:N,repos/elastic/elasticsearch,12/18/2018 10:05,https://github.com/elastic/elasticsearch/commit/7b9ca62174216097493e83d1f127c1098c4f6737
7bb3a7be282de6cc2996f8065f98aff1b26ad236,CVE-2016-4800,CWE-284,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/eclipse/jetty.project,6/3/2013 18:21,https://github.com/eclipse/jetty.project/commit/7bb3a7be282de6cc2996f8065f98aff1b26ad236
7bc9667913571d17c38f2c1854af9eebadffa832,CVE-2016-5007,CWE-264,AV:N/AC:L/Au:N/C:N/I:P/A:N,repos/spring-projects/spring-framework,1/7/2013 18:06,https://github.com/spring-projects/spring-framework/commit/7bc9667913571d17c38f2c1854af9eebadffa832
7bf019a9c2779368133850f141174febede6ad96,CVE-2017-9803,CWE-287,AV:N/AC:M/Au:S/C:P/I:P/A:P,repos/apache/lucene-solr,7/28/2016 12:59,https://github.com/apache/lucene-solr/commit/7bf019a9c2779368133850f141174febede6ad96
7c162c26740b5f17b98c9d0f4e8d72c2532be018,CVE-2017-1000487,CWE-78,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/codehaus-plexus/plexus-utils,2/19/2008 22:42,https://github.com/codehaus-plexus/plexus-utils/commit/7c162c26740b5f17b98c9d0f4e8d72c2532be018
7c19d7930ed623dd57428df63c58e82d3e34fe2a,CVE-2013-7330,CWE-264,AV:N/AC:L/Au:S/C:N/I:P/A:N,repos/jenkinsci/jenkins,3/29/2011 21:34,https://github.com/jenkinsci/jenkins/commit/7c19d7930ed623dd57428df63c58e82d3e34fe2a
7c4abd909adf82d1ab5ba6567c09facc3250b1ce,CVE-2017-1000400,CWE-862,AV:N/AC:L/Au:S/C:P/I:N/A:N,repos/jenkinsci/jenkins,4/7/2008 22:08,https://github.com/jenkinsci/jenkins/commit/7c4abd909adf82d1ab5ba6567c09facc3250b1ce
7c524aa0c8eb814fc9b86caca8cf290e2fcd9330,CVE-2018-15801,CWE-345,AV:N/AC:M/Au:N/C:P/I:P/A:N,repos/spring-projects/spring-security,8/16/2018 13:19,https://github.com/spring-projects/spring-security/commit/7c524aa0c8eb814fc9b86caca8cf290e2fcd9330
7c6a53d7ffed60c98e900faea4fd962bef32a1bd,CVE-2019-3772,CWE-611,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/spring-projects/spring-integration,11/2/2010 14:45,https://github.com/spring-projects/spring-integration/commit/7c6a53d7ffed60c98e900faea4fd962bef32a1bd
7c9474a493e00ba184df370fc87d8f87ac00904a,CVE-2018-1000531,CWE-20,AV:N/AC:L/Au:N/C:N/I:P/A:N,repos/inversoft/prime-jwt,1/26/2018 14:52,https://github.com/inversoft/prime-jwt/commit/7c9474a493e00ba184df370fc87d8f87ac00904a
7ccaca98597f1c448096d5a1b9ace0d17a3f34c0,CVE-2016-0731,CWE-284,AV:N/AC:L/Au:S/C:P/I:N/A:N,repos/apache/ambari,5/12/2015 23:48,https://github.com/apache/ambari/commit/7ccaca98597f1c448096d5a1b9ace0d17a3f34c0
7d30aec26dc1a64a05d838d081e1ec09cc5a6ee7,CVE-2016-8739,CWE-611,AV:N/AC:L/Au:N/C:C/I:N/A:N,repos/apache/cxf,6/9/2013 20:31,https://github.com/apache/cxf/commit/7d30aec26dc1a64a05d838d081e1ec09cc5a6ee7
7d6a62a04baec835f201ded9904006b8567ba467,CVE-2020-19005,CWE-863,AV:N/AC:M/Au:S/C:P/I:N/A:N,repos/94fzb/zrlog,2/4/2018 12:53,https://github.com/94fzb/zrlog/commit/7d6a62a04baec835f201ded9904006b8567ba467
7d750e036cd52c5d30e73e28cbcae23126d7154b,CVE-2018-11041,CWE-601,AV:N/AC:M/Au:N/C:P/I:P/A:N,repos/cloudfoundry/uaa,6/13/2018 10:55,https://github.com/cloudfoundry/uaa/commit/7d750e036cd52c5d30e73e28cbcae23126d7154b
7d929d31531a58a31dd0d22585de68ddd108c4bb,CVE-2017-5647,CWE-200,AV:N/AC:L/Au:N/C:P/I:N/A:N,repos/apache/tomcat,1/23/2015 19:02,https://github.com/apache/tomcat/commit/7d929d31531a58a31dd0d22585de68ddd108c4bb
7d97adc68789f4a191cee15de482530dd9d5c31d,CVE-2018-1199,CWE-20,AV:N/AC:L/Au:N/C:P/I:N/A:N,repos/spring-projects/spring-security,10/27/2010 13:25,https://github.com/spring-projects/spring-security/commit/7d97adc68789f4a191cee15de482530dd9d5c31d
7d9bbcf058d1ce0e33e50cc6aa4cfb8a9fa36e5d,CVE-2017-1000487,CWE-78,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/codehaus-plexus/plexus-utils,2/28/2007 22:35,https://github.com/codehaus-plexus/plexus-utils/commit/7d9bbcf058d1ce0e33e50cc6aa4cfb8a9fa36e5d
7db581b40b908b4ac8a69bd87b8147362701b4b9,CVE-2019-3772,CWE-611,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/spring-projects/spring-integration,12/1/2010 16:35,https://github.com/spring-projects/spring-integration/commit/7db581b40b908b4ac8a69bd87b8147362701b4b9
7e219bcadd14c78b38450c434391e9687f4ab5a0,CVE-2018-20594,CWE-79,AV:N/AC:M/Au:N/C:N/I:P/A:N,repos/hs-web/hsweb-framework,8/23/2017 10:32,https://github.com/hs-web/hsweb-framework/commit/7e219bcadd14c78b38450c434391e9687f4ab5a0
7e6f641ebb142663cbd1653dc49bed725edf7f56,CVE-2016-3081,CWE-77,AV:N/AC:M/Au:N/C:C/I:C/A:C,repos/apache/struts,4/18/2013 9:49,https://github.com/apache/struts/commit/7e6f641ebb142663cbd1653dc49bed725edf7f56
7eb353016adb79d70f64463f6c0065510db52af9,CVE-2017-5647,CWE-200,AV:N/AC:L/Au:N/C:P/I:N/A:N,repos/apache/tomcat80,11/19/2008 22:26,https://github.com/apache/tomcat80/commit/7eb353016adb79d70f64463f6c0065510db52af9
7ed9e0091917c6ea896647b71b2b4bde943a8b7b,CVE-2015-7940,CWE-310,AV:N/AC:L/Au:N/C:P/I:N/A:N,repos/bcgit/bc-java,2/7/2014 13:15,https://github.com/bcgit/bc-java/commit/7ed9e0091917c6ea896647b71b2b4bde943a8b7b
7f69315a25c026033eaa03955e28320736486fc9,CVE-2017-5648,CWE-668,AV:N/AC:L/Au:N/C:P/I:P/A:N,repos/apache/tomcat,9/2/2011 10:45,https://github.com/apache/tomcat/commit/7f69315a25c026033eaa03955e28320736486fc9
7f80f0d7c9cd96a2d660eeb8b695297bef064059,CVE-2017-1000387,CWE-522,AV:L/AC:L/Au:N/C:P/I:N/A:N,repos/jenkinsci/build-publisher-plugin,8/9/2017 20:49,https://github.com/jenkinsci/build-publisher-plugin/commit/7f80f0d7c9cd96a2d660eeb8b695297bef064059
7f9e44c0ee709f80badb39bb32c1de386a05f837,CVE-2020-24591,CWE-776,AV:N/AC:L/Au:S/C:P/I:N/A:P,repos/wso2/carbon-analytics-common,4/12/2015 2:29,https://github.com/wso2/carbon-analytics-common/commit/7f9e44c0ee709f80badb39bb32c1de386a05f837
7fb53646d8138426085c3b8e212a51513edd73d6,CVE-2016-0760,CWE-284,AV:N/AC:L/Au:S/C:P/I:P/A:P,repos/apache/sentry,5/9/2013 13:33,https://github.com/apache/sentry/commit/7fb53646d8138426085c3b8e212a51513edd73d6
7ff089b5e1e94dcc432e9bc7e3729bc8f63442c1,CVE-2020-7647,CWE-22,AV:N/AC:L/Au:N/C:P/I:N/A:N,repos/jooby-project/jooby,6/17/2019 20:57,https://github.com/jooby-project/jooby/commit/7ff089b5e1e94dcc432e9bc7e3729bc8f63442c1
7ff5d91ae823c8fb9dcdd3f040d274a94bcf4aa6,CVE-2018-20433,CWE-611,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/swaldman/c3p0,5/13/2012 1:19,https://github.com/swaldman/c3p0/commit/7ff5d91ae823c8fb9dcdd3f040d274a94bcf4aa6
7ffadcd7d3eb2757f39c38bb408f41d37f561d36,CVE-2016-2141,CWE-264,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/belaban/JGroups,8/8/2005 9:57,https://github.com/belaban/JGroups/commit/7ffadcd7d3eb2757f39c38bb408f41d37f561d36
801c74b37f016fce630830ceefc840e86e6d4acc,CVE-2015-0886,CWE-190,AV:N/AC:L/Au:N/C:P/I:N/A:N,repos/djmdjm/jBCrypt,2/8/2010 22:43,https://github.com/djmdjm/jBCrypt/commit/801c74b37f016fce630830ceefc840e86e6d4acc
802e797acde910830db2e868f3f8d6b88638719c,CVE-2013-4330,CWE-94,AV:N/AC:M/Au:N/C:P/I:P/A:P,repos/apache/camel,1/30/2013 17:56,https://github.com/apache/camel/commit/802e797acde910830db2e868f3f8d6b88638719c
80abb986406e1147126c9241ba754abdf0f3f523,CVE-2018-1999046,CWE-200,AV:N/AC:L/Au:S/C:P/I:N/A:N,repos/jenkinsci/jenkins,8/24/2015 23:39,https://github.com/jenkinsci/jenkins/commit/80abb986406e1147126c9241ba754abdf0f3f523
80b0a19373685d9f7273cc444a917daf2ae3f60d,CVE-2018-11799,CWE-20,AV:N/AC:L/Au:S/C:N/I:P/A:N,repos/apache/oozie,9/2/2011 0:35,https://github.com/apache/oozie/commit/80b0a19373685d9f7273cc444a917daf2ae3f60d
80e2b8eb39af640eaf6cec8b9dcdd0eef7c48aa7,CVE-2020-1758,CWE-295,AV:N/AC:M/Au:N/C:P/I:N/A:N,repos/keycloak/keycloak,1/10/2016 12:39,https://github.com/keycloak/keycloak/commit/80e2b8eb39af640eaf6cec8b9dcdd0eef7c48aa7
8143c2745b1fc97c15b80ae27ebf9ee5e9c324a4,CVE-2013-4221,CWE-91,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/restlet/restlet-framework-java,6/16/2009 15:42,https://github.com/restlet/restlet-framework-java/commit/8143c2745b1fc97c15b80ae27ebf9ee5e9c324a4
815ade8170e638d77b34c0c5cb6bb43f28e27cff,CVE-2017-4992,CWE-269,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/cloudfoundry/uaa,5/11/2016 14:51,https://github.com/cloudfoundry/uaa/commit/815ade8170e638d77b34c0c5cb6bb43f28e27cff
818484179d80771d74040bca379d9f82c32a5bf1,CVE-2013-4286,CWE-20,AV:N/AC:M/Au:N/C:P/I:P/A:N,repos/apache/tomcat,6/19/2011 21:33,https://github.com/apache/tomcat/commit/818484179d80771d74040bca379d9f82c32a5bf1
81bb49ad58fc7b1177a86ba82abf0271d07ceeb7,CVE-2013-4590,CWE-200,AV:N/AC:M/Au:N/C:P/I:N/A:N,repos/apache/tomcat,6/23/2011 9:26,https://github.com/apache/tomcat/commit/81bb49ad58fc7b1177a86ba82abf0271d07ceeb7
81e5ce2d1291688d1c2f5f310ce9bd07f509926b,CVE-2012-6153,CWE-20,AV:N/AC:M/Au:N/C:N/I:P/A:N,repos/apache/httpcomponents-client,12/14/2006 20:49,https://github.com/apache/httpcomponents-client/commit/81e5ce2d1291688d1c2f5f310ce9bd07f509926b
82489added053cdbc753e45903eee0eb0989b580,CVE-2013-4221,CWE-91,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/restlet/restlet-framework-java,8/5/2009 10:11,https://github.com/restlet/restlet-framework-java/commit/82489added053cdbc753e45903eee0eb0989b580
827f700993d5c0ce1bfea9ecf97a672da1463ae1,CVE-2018-8018,CWE-502,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/apache/ignite,6/24/2014 18:51,https://github.com/apache/ignite/commit/827f700993d5c0ce1bfea9ecf97a672da1463ae1
82a9d1d0a24147dcb533542559d61783058f1a1b,CVE-2019-0201,CWE-862,AV:N/AC:M/Au:N/C:P/I:N/A:N,repos/apache/zookeeper,10/30/2009 23:09,https://github.com/apache/zookeeper/commit/82a9d1d0a24147dcb533542559d61783058f1a1b
82acbcfac9315d1879f536ab8ba6304c80b04fef,CVE-2016-2141,CWE-264,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/belaban/JGroups,6/8/2015 16:51,https://github.com/belaban/JGroups/commit/82acbcfac9315d1879f536ab8ba6304c80b04fef
82d81bf704bef90b42f62aecbcc7e8c460814b67,CVE-2017-15719,CWE-79,AV:N/AC:M/Au:N/C:N/I:P/A:N,repos/sebfz1/wicket-jquery-ui,12/27/2017 16:39,https://github.com/sebfz1/wicket-jquery-ui/commit/82d81bf704bef90b42f62aecbcc7e8c460814b67
82f455505e560db8a5149b9058f14c3e1a2cf09f,CVE-2020-10719,CWE-444,AV:N/AC:L/Au:N/C:P/I:P/A:N,repos/undertow-io/undertow,12/8/2016 15:57,https://github.com/undertow-io/undertow/commit/82f455505e560db8a5149b9058f14c3e1a2cf09f
83090befcca69b44c257b96afb519ca66282ca63,CVE-2016-2402,CWE-295,AV:N/AC:M/Au:N/C:N/I:P/A:N,repos/square/okhttp,10/11/2014 22:27,https://github.com/square/okhttp/commit/83090befcca69b44c257b96afb519ca66282ca63
834496fb74ddda2af197940c70d08bab419fdf12,CVE-2018-1067,CWE-113,AV:N/AC:M/Au:N/C:P/I:P/A:N,repos/undertow-io/undertow,9/12/2016 11:22,https://github.com/undertow-io/undertow/commit/834496fb74ddda2af197940c70d08bab419fdf12
8367900baf07705ec24e45e31a43c268c312bf14,CVE-2018-11799,CWE-20,AV:N/AC:L/Au:S/C:N/I:P/A:N,repos/apache/oozie,9/2/2011 0:31,https://github.com/apache/oozie/commit/8367900baf07705ec24e45e31a43c268c312bf14
83d9ba3ffc0bd35095561db73aed29f8e61befaf,CVE-2014-0110,CWE-399,AV:N/AC:M/Au:N/C:N/I:N/A:P,repos/apache/cxf,1/19/2010 18:14,https://github.com/apache/cxf/commit/83d9ba3ffc0bd35095561db73aed29f8e61befaf
846b848fd30fd6c42d17b5748612d418338d049d,CVE-2014-1904,CWE-79,AV:N/AC:M/Au:N/C:N/I:P/A:N,repos/spring-projects/spring-framework,10/23/2008 14:09,https://github.com/spring-projects/spring-framework/commit/846b848fd30fd6c42d17b5748612d418338d049d
848b093a40fc801a153b09846d5634e6c3e13937,CVE-2016-1000345,CWE-361,AV:N/AC:M/Au:N/C:P/I:N/A:N,repos/bcgit/bc-java,8/23/2016 11:57,https://github.com/bcgit/bc-java/commit/848b093a40fc801a153b09846d5634e6c3e13937
84faac0cd61353b4d6c37a3ac092e85070b4dcaf,CVE-2020-1744,CWE-200,AV:N/AC:M/Au:N/C:P/I:P/A:P,repos/keycloak/keycloak,6/18/2015 20:01,https://github.com/keycloak/keycloak/commit/84faac0cd61353b4d6c37a3ac092e85070b4dcaf
85a546bbf3e3fe586341d57da8dcc5c81cbd9b51,CVE-2017-5647,CWE-200,AV:N/AC:L/Au:N/C:P/I:N/A:N,repos/apache/tomcat80,7/10/2014 20:21,https://github.com/apache/tomcat80/commit/85a546bbf3e3fe586341d57da8dcc5c81cbd9b51
85ddca5baee06a8a47154f32179ca921177d0f6a,CVE-2018-17186,CWE-611,AV:N/AC:L/Au:S/C:P/I:P/A:P,repos/apache/syncope,4/5/2017 16:36,https://github.com/apache/syncope/commit/85ddca5baee06a8a47154f32179ca921177d0f6a
85de7938e83ff38205e7f2f0e78fcbc808241554,CVE-2018-12540,CWE-352,AV:N/AC:M/Au:N/C:P/I:P/A:P,repos/vert-x3/vertx-web,7/16/2015 11:24,https://github.com/vert-x3/vertx-web/commit/85de7938e83ff38205e7f2f0e78fcbc808241554
862544b2497fb4d083fbe2fa1dcf9d2026760c61,CVE-2015-1807,CWE-200,AV:N/AC:L/Au:S/C:P/I:N/A:N,repos/jenkinsci/jenkins,8/21/2013 16:38,https://github.com/jenkinsci/jenkins/commit/862544b2497fb4d083fbe2fa1dcf9d2026760c61
872b71fc7971ddc83b9b79610dea7b9ac0c20704,CVE-2018-1999046,CWE-200,AV:N/AC:L/Au:S/C:P/I:N/A:N,repos/jenkinsci/jenkins,8/4/2007 17:43,https://github.com/jenkinsci/jenkins/commit/872b71fc7971ddc83b9b79610dea7b9ac0c20704
874bab94a5baf426545948116cabe6f4ae338c20,CVE-2015-6644,CWE-200,AV:N/AC:M/Au:N/C:P/I:N/A:N,repos/bcgit/bc-java,1/14/2016 7:35,https://github.com/bcgit/bc-java/commit/874bab94a5baf426545948116cabe6f4ae338c20
87535e74b02166d8a36c7c38222c5c377133f937,CVE-2018-17297,CWE-22,AV:N/AC:L/Au:N/C:N/I:P/A:P,repos/looly/hutool,2/5/2017 19:17,https://github.com/looly/hutool/commit/87535e74b02166d8a36c7c38222c5c377133f937
876656160f5e1a811118ab31fc646c958a1b81e1,CVE-2016-1000344,CWE-310,AV:N/AC:M/Au:N/C:P/I:P/A:N,repos/bcgit/bc-java,2/13/2016 7:42,https://github.com/bcgit/bc-java/commit/876656160f5e1a811118ab31fc646c958a1b81e1
87768c51c632a3eefd0e78836d900ced46f0e10e,CVE-2017-12629,CWE-611,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/apache/lucene-solr,2/25/2006 0:39,https://github.com/apache/lucene-solr/commit/87768c51c632a3eefd0e78836d900ced46f0e10e
87c89f0405d6b31fc165358ce5d5bc4536e32a8a,CVE-2019-10078,CWE-79,AV:N/AC:M/Au:N/C:N/I:P/A:N,repos/apache/jspwiki,4/23/2019 20:16,https://github.com/apache/jspwiki/commit/87c89f0405d6b31fc165358ce5d5bc4536e32a8a
87c92b7b38890c217bc76f2c55036e6a5cca9a07,CVE-2017-5643,CWE-918,AV:N/AC:M/Au:N/C:P/I:P/A:N,repos/apache/camel,2/27/2017 8:01,https://github.com/apache/camel/commit/87c92b7b38890c217bc76f2c55036e6a5cca9a07
8830d68f5fe21f344be3496984bc4470bfcd0564,CVE-2018-6356,CWE-22,AV:N/AC:L/Au:S/C:P/I:N/A:N,repos/jenkinsci/jenkins,2/8/2018 15:37,https://github.com/jenkinsci/jenkins/commit/8830d68f5fe21f344be3496984bc4470bfcd0564
88355985104acfc2ed726f805dbb111645006906,CVE-2016-8735,CWE-284,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/apache/tomcat80,3/14/2015 22:26,https://github.com/apache/tomcat80/commit/88355985104acfc2ed726f805dbb111645006906
889344200469cbb06d65654068bff98dd3dce41f,CVE-2013-2185,CWE-20,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/apache/tomcat,3/15/2013 9:18,https://github.com/apache/tomcat/commit/889344200469cbb06d65654068bff98dd3dce41f
88a9451b92180609b7bb93d0314bc8384f0c24a4,CVE-2014-0109,CWE-287,AV:N/AC:M/Au:N/C:N/I:P/A:N,repos/apache/cxf,4/23/2008 17:50,https://github.com/apache/cxf/commit/88a9451b92180609b7bb93d0314bc8384f0c24a4
88bc4bc68d8df857d6ba796005ef217873266545,CVE-2017-7661,CWE-352,AV:N/AC:M/Au:N/C:P/I:P/A:P,repos/apache/cxf-fediz,9/4/2015 15:09,https://github.com/apache/cxf-fediz/commit/88bc4bc68d8df857d6ba796005ef217873266545
